,business_id,name,review_text,metric_1,metric_2,stars_x,stars_y
0,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Dropped in randomly as I was walking around looking for coffee and I'm glad I did. Delicious coffee and such good pastry/treats. Had a croissant that was top notch. Also set down in a cool neighbourhood, Franny Lou's got it goon' on. Nice work!",0.7392207818726698,0.8055555555555556,4.5,5.0
1,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Beautiful cozy community centric spot with delicious beverages and specialty drinks all named after radical thinkers and revolutionaries! This is a close-knit community space that is unique and wholesome. They host events, educational speakers, thinking groups and more. Plus the ambiance is log cabin-y garden in the woods boho decorative goals!",0.7392207818726698,0.8055555555555556,4.5,5.0
2,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"best coffee, my fave is the angela davis latte. 
best vibes all around. 
everyone should get their coffee and morning beverages here",0.7392207818726698,0.8055555555555556,4.5,5.0
3,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Really awesome place, coffee was delicious and the bagel was perfect. Love the message and the intent. Only issue was they don't call out drinks? Not a huge deal but I was worried I'd grab someone else's coffee. Super friendly staff.",0.7392207818726698,0.8055555555555556,4.5,5.0
4,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Walked over, asked for a bagel toasted with cream cheese. Got home. Changed back into sweat pants to watch the game only to find out they didn't toast my bagel. Could I have easily toasted it at home? Yes. Ah not this time! due to 4 lbs of cream cheese they irresponsibly slathered in every nook and cranny of the bagel. So even if I could find my largest mixing bowl to hold all the cream cheese it still would have been a lousy toasted bagel. I feel bamboozled out of my Sunday bagel. I'm not mad. Just disappointed.",0.7392207818726698,0.8055555555555556,4.5,2.0
5,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"I come here often to work on my dissertation. I like the vibe, they play mostly old school Black American music, some early 2000s soul, and some traditional/folk music. 

The set up is very bohemian. I would describe it as Erykah Badu vibes lol. The coffee is good, and all of the menu items are named after Black people throughout history, which I love. 

It's usually a good work environment, so I'd definitely recommend this spot for my fellow students and/or entrepreneurs. 

Baristas are always nice!

The only reason I docked a star is because I'm a bit of a neat freak and this space could definitely use a good sweep. If I could do a half a star then I would give them 4.5, but I can't.",0.7392207818726698,0.8055555555555556,4.5,4.0
6,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Really liked the cozy, relaxed vibe of this place. Sat here and chatted for a few hours over tea. Will definitely visit again.",0.7392207818726698,0.8055555555555556,4.5,5.0
7,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,Great coffee and great atmosphere which feels very homey and comfy. I go here to study while I enjoy a cup of tea.,0.7392207818726698,0.8055555555555556,4.5,5.0
8,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,Order was an hour late. I ordered a side of chips and it's a bunch of crumbs that someone threw in the bottom of the bag. Workers are rude. It's a shame because with a little extra care and consideration for customers this place would actually be good.,0.7392207818726698,0.8055555555555556,4.5,1.0
9,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"I came here because I learned about Franny Lous on Yelps feature of black owned businesses in the area. It's about just over a mile north from me so it wasn't in my ~normal~ radius of searching for restaurants. BUT, the food and drinks will keep me coming back. 

Ordered the Dorothy Day speciality latte (if I remember the name correctly) and their Pro-Community vegan hummus sandwich. 

The latte was delicious. Vegan milk options and had the right flavor without being too sweet. 

The sandwich was the right portion for a lighter breakfast and the ingredients were both fresh and tasty. The bread was beautifully toasted - looked like an artistic masterpiece and the crunch of the bread paired well with the softness of the hummus. 

The prices were higher than advertised online so just know as FYI and in general it felt slightly high compared to other coffee shops. That said, I wouldn't make this my weekly go-to but it'll definitely be a treat myself kind of place.",0.7392207818726698,0.8055555555555556,4.5,5.0
10,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Used to love coming here, but we're not coming back. My girlfriend and I had the peanut butter latte and lavender latte, we watched the two girls make it. SO. MUCH. MILK. They didn't even taste like coffee, straight up milk. $12.63 including tip. She wants her money back, but won't say anything. We threw both coffees out a few blocks later and went somewhere else =/",0.7392207818726698,0.8055555555555556,4.5,1.0
11,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,Number 1: Thanks for being open during the pandemic. Number 2: The Collards and Bacon Biscuit was off the chain.. and the Red Plum and Pecan Fruit Bar was the best baked good I've had in a very very very long time.. Your Baker(s) game is strong!!,0.7392207818726698,0.8055555555555556,4.5,5.0
12,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Poor containers. It's the second time I've come here for coffee and the cup is broken. Months apart! By the time I'm about 3 block away, the bottom of the cup starts dripping. This is ridiculous. Shame on me for coming back after the first time this happened. The first time the seam wasn't properly waxed or something.

Please check the coffee cups or change suppliers. You're buying faulty  paper products! 

--

So, after two bad experiences, this review was still in drafts. My uncle was visiting and during his wondering around he found this place and dragged me to it. Changed my opinion of it a little since their bagels are good and it's a different experience to get the coffee in a mug and not a this-cup-is-gonna-fall-apart. The barista was high or something. Like, couldn't keep her eyes open, kept asking what our order was and was more interested in talking to some dude than giving back correct change.",0.7392207818726698,0.8055555555555556,4.5,2.0
13,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"I had a really good experience here. It's such a hip little cafe without reading pretentious, and the barista helped me pick out my food and tea. I love the way the tea is prepared and the sandwich I had was very good. It's a really casual atmosphere with plenty of space and wasn't overly packed when I was there. I just enjoyed my time in the space and can't wait to go back.",0.7392207818726698,0.8055555555555556,4.5,5.0
14,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Was looking for some chill cafes in the local neighborhood and found this one on Yelp. I just really wanted to get away and without access to a car, this was a short 7 min walk. I love that it's Black Woman owned- it's fantastic. Such a warm, chill vibe when you walk in. Everyone is minding their own business- lots of people on their computers plugging away. 

I had the Gil Heron Scott latte which was great! I'm usually a Chai Tea Latte drinker but this was a little different with some chocolate flavor. I would have liked for it to be a little hotter but perhaps next time I will ask for extra hot :) I also had the cheese danish. 

They have this cool section - like a library only you don't take the books home- where you could pick up anything and read it. A nice departure from staring at my phone. Would love to come back and try another tea and perhaps a different food item!",0.7392207818726698,0.8055555555555556,4.5,4.0
15,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"I don't usually like breakfast sandwiches but I'm a big fan of the Pro-Love sandwich! The bread is crunchy yet has enough give and the wrapping holds it all together. The grilled onions and spinach go perfectly with the cheese and sausage and helps to balance out the flavor. If you're looking for something sweet, check out their blueberry muffins! Haven't tried their drinks yet as I've been making coffee at home but I've heard great things.

If you're in the area, definitely try them out. Not only are you getting great food but you're also supporting a local business with a mission and intent as shown by their menu. 

*Order ahead online to avoid the wait time.",0.7392207818726698,0.8055555555555556,4.5,4.0
16,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"A hidden gem in Kensington! This place is full of great vibes as well as great food and coffee. My roommate got a muffin and said it had to be freshly baked because it was deliciously moist and warm. 
Super affordable and cute place. 
Haven't gone inside because of covid but there back patio area is adorable! Definitely will be coming here a lot since we just moved to the area!",0.7392207818726698,0.8055555555555556,4.5,5.0
17,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Small place. Very cute and seems cozy when open and operating!  I had two occurrences of stopping by during what were supposed to be business hours only to find it was either closed or there was no one at the service counter (I waited several minutes).  As I was staying just around the corner, I did manage to eventually hit at the right time and get a couple of hot drinks.  I enjoyed them and the drink names are inspired.",0.7392207818726698,0.8055555555555556,4.5,4.0
18,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Hands down my favorite place to get coffee in the city. Their specialty lattes are creative and delicious as well. Service has seemed a little slow over the past few months even when ordering ahead online, but it's worth the wait. Plus, who doesn't love social justice?",0.7392207818726698,0.8055555555555556,4.5,5.0
19,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Wonderful flavors and syrups. 10/10 would recommend  Pastries are great, too! Personal favorite. Definitely coming back and recommending!",0.7392207818726698,0.8055555555555556,4.5,5.0
20,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"The food and service were alright but how can an overpriced bacon, egg, and cheese sandwich be ""anti-capitalist""? Were the profits made on the sale of the sandwich redistributed to the workers who put their labor into making it? Wouldn't an anti-capitalist sandwich be more affordable to the working class rather than a gourmet product for the petite bourgeoisie? Can any consumable good sold on the free market ever really be considered anti-capitalist in the first place?",0.7392207818726698,0.8055555555555556,4.5,3.0
21,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Definitely important to support local spots, especially black-owned and ones involved with their community. Loved the breakfast sandwiches I've tried and freshly baked pastries.. also heard they have a community fridge outside powered by mamateefridge!",0.7392207818726698,0.8055555555555556,4.5,5.0
22,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"I love this cafe! I was staying at an Airbnb in the area and this cafe came recommended by our host. It is an eclectic cafe with many historical and empowering messages! 

I loved their homemade pastries-- I tried the cornbread cookie and blueberry muffin. They were both delicious! I also loved the chunky veggie cream cheese. The lattes were very unique with unique names to match.

My couple constructive comments-- some other reviews have mentioned this, but nothing was ever announced when our food was up. We were at the back of the cafe and finally went to check and everything was just sitting there. Some clarity would be nice! Also, there was some confusion with bagel orders. They told me i got the last everything bagel and then let my friend order an everything bagel next. When her food didn't come up they told her someone else took it (which I'm assuming was me?) even though that wasn't the case. All in all it got resolved but definitely a little miscommunication. I'd return if I am in the area!",0.7392207818726698,0.8055555555555556,4.5,4.0
23,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Since my visit was during COVID-19 I wasn't able to go inside, but can't recommend Franny Lou's enough. Breakfast sandwiches were awesome, I got their specialty latte the ""Cesar Chavez"" and it was AMAZING (I'm usually not a flavored latte kinda person, but because of the name & flavor combo I had to try it and I wasn't disappointed). They have an efficient system of ordering & picking up while allowing for social distancing. There are some chairs out for customers to sit at, but no tables. Will most definitely be back again!!",0.7392207818726698,0.8055555555555556,4.5,5.0
24,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Franny Lou's Porch was adorable and delicious! Coffee options/favors were extensive and unique. I have been there now 2x just to get out and go on a walk. Easy to order online and pickup at the window for safe, contactless curbside pickup. Staff is absolutely wonderful. They are joyful, nice, work hard and you know they are smiling behind their masks! I definitely will be returning!",0.7392207818726698,0.8055555555555556,4.5,5.0
25,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Finally visited the lovely and unique black-owned -- Franny Lou's Porch that is located in my area. I highly enjoyed my Sunday morning experience before taken off to run a few errands.

Went inside the coffee shop and everyone was really nice and friendly (all employees wore mask). When I stopped by, people were eating outside and I was the only one eating inside at the time (felt super comfortable, special, and I liked the decor/vibe).

Ordered the James Baldwin latte (with no cinnamon) on the rocks. Quality coffee! Ate the very fulfilling pro-love sandwich: organic turkey sausage, smoked colby, baked eggs, grilled onions, and fresh greens. Fresh & tasty! Watched Manifest on Netflix on my phone while indulging in my morning breakfast =). Happiness!

I would've stopped by Franny Lou's Porch sooner but thought they opened up at 10am. Currently on Google, it states the coffee shop opens at 8am-4pm everyday! Will be back!",0.7392207818726698,0.8055555555555556,4.5,5.0
26,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Great food and drinks (appreciate the nondairy options for smoothies!), we just arrived when a lot of things were sold out. I hope next time we go we can try their bbq mushroom sandwich.",0.7392207818726698,0.8055555555555556,4.5,5.0
27,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Hate to give a local place a bad review because we have been trying to support during quarantine. Been here a few times and each time I've been underwhelmed with the food and customer service. The specialty coffees are good, regular coffee would never recommend. Food is expensive and you don't get your money's worth. Featured in the picture, a ""grilled cheese"" which was described as being very cheesy. This was around $8.",0.7392207818726698,0.8055555555555556,4.5,2.0
28,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"One of my new favorite coffee shops, I wish I could take it with me to my area! 

Franny Lou's is the cutest community coffee shop that offers a wide range of creative lattes, cafe drinks, and some delicious breakfast bites. What stands out is their interest in serving the community -- they attach a tiny flyer with your food order with positive quotes and happenings!

I tried 2 lattes, both named after positive historical figures and also really delicious. I only got to try the almond croissant but it definitely hit the spot! The barista was soo cool and friendly, loved her vibe. They play good music and there's side walk seating as well as a cute backyard garden!",0.7392207818726698,0.8055555555555556,4.5,5.0
29,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"I love this place for its neighborhood charm and amazing and tasty lattes. And let's talk about its menu titles!  So clever. Came here couple of times for a latte and would come back more often if lived closer. But would plan to come back when in the area again! 
The place also gives back to community--check its IG/website.",0.7392207818726698,0.8055555555555556,4.5,5.0
30,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"This place was super cute and I appreciated the relaxed vibes while I sipped my coffee and ate my blueberry muffin. I feel like Philly is such a chaotic place, so I was happy to find a slice of peace in this crazy city.",0.7392207818726698,0.8055555555555556,4.5,5.0
31,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Adorable cafe with a fairly extensive menu. There were a lot of creative options (including an apple butter mocha latte, which my partner got) and with names like ""Pro Community"" and ""Anti Capitalism,"" you know their values immediately. They are dedicated to sustainabilty and fostering connection with the Earth, which is awesome. 

I got the oat milk latte and a croissant, both of which were delicious. The drinks came out in mason jars with crochet coozies, and I found this to be a lovely touch (and in line with their value of sustainability)! My partner got the Anti Capitalism sandwich, and it was incredible! Egg, cheese, greens on focaccia bread. It took a lot of self control not to order one to go!

They also offer locally made goods, such as mugs, ancestral healing cream, and more. With both indoor and outdoor seating, this is the perfect place to grab a snack and a cuppa!",0.7392207818726698,0.8055555555555556,4.5,5.0
32,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"I was happy to support a Blacked Owned business. 

Loved the creative names for the menu items. The coffee was perfect. A bit pricey but I guess it's expected since businesses have suffered during this pandemic. 

I had the Anne Shimojima and it was perfect. Not overly sweet or bitter, just rite. I also had the bacon, egg, with greens sandwich and it was good and filling. My co-worker ordered a muffin with butter and was charged $1.50 for butter which caught him off guard but he did say the muffin was fresh and good and loved the coffee. 

I will definitely be returning to try something different.",0.7392207818726698,0.8055555555555556,4.5,5.0
33,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"I found out about Franny Lou's about a year ago. We were in lockdown so I was looking for new places nearby to try and support. Now I'm back at work and even though I can't walk here from my place, on my days off, I go and get one of their tasty iced lattes; I try new ones every time, and if I'm hungry I grab a Anti-Capitalist sandwich with Porch dressing. It's the kind of place that you wish you could walk too from your house, but if it's not; still give them a go for a bite and drink and feel good.",0.7392207818726698,0.8055555555555556,4.5,4.0
34,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,A friend recommended this cafe for their Storytime for kids event so I decided to arrive a little early to grab some food while we waited for the event to start. Staff was very warm and the food and pastries were delish. So glad we found this little gem; it's a black owned business so happy I was able to support. I also got to meet the owner and her kids and overall was a good vibe! Definitely going to return!,0.7392207818726698,0.8055555555555556,4.5,5.0
35,_O_KBH1MStcUkS1xk5pxsg,Franny Lou's Porch,"Franny Lou's is without a doubt one of my favorite spots in all of Philadelphia. Franny Lou's menu is my favorite because of its unique menu titles such as the anti-capitalist sandwich (which is delicious) and the James Baldwin latte (my go to). Their coffee, sandwiches and pastries are yummy and the overall vibe of the place is very cozy and welcoming. They have plenty of vegan and vegetarian options.

I also love how involved Franny Lou's is with the community and I love how the community supports them back. I'm so happy that they were able to survive the pandemic!",0.7392207818726698,0.8055555555555556,4.5,5.0
36,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"Stumbled upon this on a walk home the night before and wanted to check it out. The coffee shop appears to be new/rebranded from One Nickel and is connected to the new Bald Bird Brewing Company. It looks like the cafe closes when the brewery opens every day so this is definitely a morning/afternoon spot. Service was friendly and welcoming, food was delicious, and the cold brew coffee was refreshing. Will absolutely be back again!",0.66329573544071,0.7647058823529411,4.0,5.0
37,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"Limited food menu but everything we've tried is good and reasonably priced. Good smoothies. Very nice, open atmosphere and friendly staff. Still need to try the coffees and teas.",0.66329573544071,0.7647058823529411,4.0,5.0
38,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"I skipped breakfast in anticipation of eating a decent brunch at Valerio. Bad idea. Ordered the quiche at 12:45 PM and was told that even though they had just run out, they would have another ready to serve in 1 hour tops. I waited until 2:15 PM until I walked up to the counter to politely inquire about the status of my quiche, as I was starving. Got a cold look and a ""Actually, it'll be 45 more minutes because we still have to cool it."" Fine. Waited until 3. Still nothing. 
The weirdest part was that they had ALREADY charged my card for the quiche. Before I could ask for a refund so I could purchase something else, she rudely snapped ""you can keep coming up to the counter if it makes you feel better, but I just can't cut the quiche right now."" I was so shocked that I just said okay, honestly was a little frightened off. When it was finally made (2.5 hours later), it was essentially 4 bites of a veggie omelet with no crust. It would've been nice to hear a ""sorry about the extended wait"" instead of getting attitude. 
It's totally fine if it takes you 2-3 hours to make that. Just don't lie to your customers in order to get them to buy things. And don't be insanely rude about it?

Also worth noting - the wifi here doesn't work if there are lots of people",0.66329573544071,0.7647058823529411,4.0,1.0
39,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"Awesome breakfast spot in Manayunk!
I came here with my boyfriend for breakfast on a Saturday. We ordered a latte with almond milk, coffee, a bagel sandwich, and a slice of vegan zucchini bread. 
The bread and latte were delicious! My boyfriend enjoyed his food as well. 
The space is well decorated. When the bar isn't open in the back you can sit it any of the tables in the space. 
Friendly service and great breakfast!",0.66329573544071,0.7647058823529411,4.0,5.0
40,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"Friendly staff, delicious coffee, tons of space and a brewery in the back.

What more can anyone ask for",0.66329573544071,0.7647058823529411,4.0,5.0
41,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"This is a new coffee shop attached to Bald Birds Brewing Company. It will quickly become my go-to place to do work. It's got a beautiful open space with plenty of seating and outlets, plenty of natural light, and great WiFi. The coffee is delicious and service is excellent. I will definitely be back regularly!",0.66329573544071,0.7647058823529411,4.0,5.0
42,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"My introduction to Valerio Coffee Roasters came from using the surplus food app. This is one of the few businesses that impressed me all around. The area is a little hard to manage when it comes to parking but I lucked out today. This is a place worth working to find a spot. The staff is super helpful to everyone that enters. I didn't get the impression they were offering me any special treatment the staff was just two energetic people working in the service industry.

As for ambiance, Outside they have a few two seat bistro style tables away from the curb. You wouldn't feel like you were in danger. Inside the decor is modern like a semi-bohemian coffee shop. The current seating is spaced out but enough for 3-4 parties of 4 during Covid. It's crisp and clean.  At the time a few people were on laptops sipping tea or coffee.

As for the experience, the staff was friendly, upbeat and informative about the products. We had tasty chicken salad and croissants with a delicious and fragrant tea I believed it was hibiscus and ??? I just know it was good!

Great experience, I highly recommend and will return.",0.66329573544071,0.7647058823529411,4.0,5.0
43,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"I used to go here often, before and after COVID. They've been hit or miss over time but during COVID it's just been complete misses. Last time I went and I waited 10 minutes for a black iced coffee with an aftertaste of vodka. You'd think that time spent waiting was because of the volume of orders they had. 

You'd be wrong. They had two other people there waiting for orders.

This time I ordered something simple, a coffee with milk/sugar and a bagel with cream cheese. Somehow both items were wrong, AND I got to enjoy a long wait in the empty café. I got a black coffee and a bagel with butter, even after asking the man in the back why they were sorting bacon into bins instead of finishing the bagel that's been sitting outside the toaster for 10 minutes. That's the last time I give them a chance, Ironworks or Pilgrim deserve your money way more.",0.66329573544071,0.7647058823529411,4.0,1.0
44,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,Cute coffee shop to do work from. Parking is difficult around the area but other than that huge space with indoor seating right now. Good coffee and the savory toast was great.,0.66329573544071,0.7647058823529411,4.0,4.0
45,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"I had previously been to Valerio Coffee Roaster and loved their jalapeño cheddar bagel, so much so that I went back today to get another one. After paying, the barista went to toast the bagel and prior to that he had put on sanitary gloves which is a standard food service practice. After he put the bagel in the toaster he proceeded to touch and scroll on his phone with the gloves on. After about three minutes of scrolling on his phone he took the bagel out of the toaster using the gloves he was just touching his phone with. I was appalled with this practice considering I work in food service and know that hygiene is of the utmost importance. Extremely disappointed in this establishment.",0.66329573544071,0.7647058823529411,4.0,1.0
46,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"I really liked my everything bagel with cream cheese. I went in on a weekday morning and though there were many customers, there was only one employee working so service was slow. I felt badly for that person - the management should be staffing with more. So, if you're in a rush, probably not the best place to stop. But, if you have time, it's a cute and comfortable spot with good options for food and drink!",0.66329573544071,0.7647058823529411,4.0,4.0
47,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"FROZEN ICED CHAI LATTE. I didn't know I needed this until I biked up to manayunk from CC, and I'm so glad I got it. Very, very delicious. Their sparkling coffee though - not so much, but that's probably our bad for ordering something so strange haha",0.66329573544071,0.7647058823529411,4.0,4.0
48,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"Great coffee shop in Manayunk. They have great options. I have gotten smoothies, bagels, and sandwiches from here. All have been delicious - and I am a bagel snob. Their coffee options are great as well. They have almond milk and can make cappuccinos or lattes with it, which is a huge plus. Tons of space to get work done as well. My only complaint would be that the music is usually a little too loud. I can usually hear it over my headphones, which makes studying difficult.",0.66329573544071,0.7647058823529411,4.0,4.0
49,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"We went there for lunch. We didn't have coffee. The panini was too greasy, soaked in mayo like a greasy grilled cheese.  They kindly replaced it with another sandwich but they need to work on their panini making skills.",0.66329573544071,0.7647058823529411,4.0,2.0
50,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,Nice atmosphere for a coffee shop. Staff are really friendly! We came here daily for our morning latte and croissant while visiting the area!,0.66329573544071,0.7647058823529411,4.0,5.0
51,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"As one of the only places who serves bagels in the area I really wanted to like this place, but the horrible service really makes that difficult. I've been here both pre and post covid and the service is the same. Most recently, I received half my order, waited 10 minutes while others were served, and then got snapped at when asking about the second half of my order (spoiler: the second half of the order ended up being wrong!). Don't waste your time here",0.66329573544071,0.7647058823529411,4.0,1.0
52,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,Main St best bagels. Hard to find that in Philly. Customer service was excellent and they had my order ready to go on time.,0.66329573544071,0.7647058823529411,4.0,4.0
53,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"Such a cute little coffee shop in Manayunk. Walked in and was immediately welcomed with a warm greeting. They have almond milk and oat milk! Which is such a win for non-diary folks like me. They have a small food menu, but a good variety of hold and cold foods. Highly recommend! I can't wait to go back. Prices are in line with the other coffee shops in Manayunk.",0.66329573544071,0.7647058823529411,4.0,5.0
54,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,Told my brother and local tour guide that I wanted an iced coffee before we started with the days escapades and he took me here. It's small but cozy and they make good use of the space. The staff was super friendly and attentive. I had a frozen mocha latte and an egg and cheese bagel. Both were fantastic! The bagel was hot but not nuclear and the coffee was very tasty! We got our food quickly after ordering and had a pleasant quiet breakfast!,0.66329573544071,0.7647058823529411,4.0,5.0
55,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,Since I live in Manayunk and I'm an avid coffee drinker I wanted to give this place a try. The decor and ambiance of Valerio was nice. They didn't have that big of a food section but the BLT which I added egg to was good. The cold brew was flavorful and I enjoyed a smoothie. I would come here again for a coffee but might skip the food.,0.66329573544071,0.7647058823529411,4.0,3.0
56,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"Quality coffee and excellent staff/service. 

I got an iced dirty chai that blew my mind. 

Will be back!!",0.66329573544071,0.7647058823529411,4.0,5.0
57,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,worst music selection ever and they put cheese on my bagel that looks like the orange/yellow kind you see on a McDonald's cheeseburger (gross!),0.66329573544071,0.7647058823529411,4.0,2.0
58,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"My fiancé Rory and I stopped by their Manayunk cafe early on a Saturday morning and were immediately greeted with warmth and kindness. Although their location here is on the smaller side, it still felt spacious with lots of customers in it. We decided on two bagels which were well prepared and delicious. Rory got a cafe mocha and I got a chai tea latte. Both were really, really good. So good that Rory decided to pick up a bag of their whole bean coffee to bring home! Pro Tip: they'll grind the beans for you in-house!",0.66329573544071,0.7647058823529411,4.0,5.0
59,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,I stood for over 15 minutes waiting patiently. I get there was low stuff and a lot of people came in at once. However two girls are getting everything done while this one girl is standing around and receding everything. At one point she stopped Theo me girl from working so they could pose to make the video right. I think that is totally unacceptable. You have customers that you need to serve and you're worrying if the blueberries look good going into the drink. I use to love this place but probably won't be back.,0.66329573544071,0.7647058823529411,4.0,1.0
60,bpEiVcivZFHixcDGKXQQJA,Valerio Coffee Roasters,"A perfect little coffee spot, I've got a variety of iced coffees and they always have great flavor, not watered down and not too sweet! Also the breakfast sandwiches are delicious! Overall, I'd highly recommend stopping in if you're walking by and need a little pick me up!",0.66329573544071,0.7647058823529411,4.0,5.0
